,case:Rfp_id,concept:name,time:timestamp_end,org:role,event:id,time:timestamp_start
16611,request for payment 11203,Permit APPROVED by ADMINISTRATION,2018-10-04 13:53:07+00:00,ADMINISTRATION,24,2018-10-04 13:53:02+00:00
16612,request for payment 11203,Permit APPROVED by BUDGET OWNER,2018-10-09 08:57:19+00:00,BUDGET OWNER,25,2018-10-04 13:53:07+00:00
16613,request for payment 11203,Permit FINAL_APPROVED by SUPERVISOR,2018-10-10 21:19:15+00:00,SUPERVISOR,1,2018-10-09 08:57:19+00:00
16614,request for payment 11203,Request For Payment SUBMITTED by EMPLOYEE,2018-11-13 11:45:41+00:00,EMPLOYEE,2,2018-10-10 21:19:15+00:00
16615,request for payment 11203,Request For Payment APPROVED by ADMINISTRATION,2018-11-13 11:46:25+00:00,ADMINISTRATION,21,2018-11-13 11:45:41+00:00
16616,request for payment 11203,Request For Payment APPROVED by BUDGET OWNER,2018-11-14 14:18:56+00:00,BUDGET OWNER,22,2018-11-13 11:46:25+00:00
16617,request for payment 11203,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-19 09:02:09+00:00,SUPERVISOR,3,2018-11-14 14:18:56+00:00
16618,request for payment 11203,Request Payment,2018-11-19 09:55:37+00:00,UNDEFINED,6,2018-11-19 09:02:09+00:00
16619,request for payment 11203,Payment Handled,2018-11-22 17:31:34+00:00,UNDEFINED,7,2018-11-19 09:55:37+00:00
16620,request for payment 11206,Permit SUBMITTED by EMPLOYEE,2018-10-04 13:53:02+00:00,EMPLOYEE,0,2018-10-04 13:53:02+00:00
16621,request for payment 11206,Permit APPROVED by ADMINISTRATION,2018-10-04 13:53:07+00:00,ADMINISTRATION,24,2018-10-04 13:53:02+00:00
16622,request for payment 11206,Permit APPROVED by BUDGET OWNER,2018-10-09 08:57:19+00:00,BUDGET OWNER,25,2018-10-04 13:53:07+00:00
16623,request for payment 11206,Permit FINAL_APPROVED by SUPERVISOR,2018-10-10 21:19:15+00:00,SUPERVISOR,1,2018-10-09 08:57:19+00:00
16624,request for payment 11206,Request For Payment SUBMITTED by EMPLOYEE,2018-11-05 11:02:51+00:00,EMPLOYEE,2,2018-10-10 21:19:15+00:00
16625,request for payment 11206,Request For Payment APPROVED by ADMINISTRATION,2018-11-05 11:02:58+00:00,ADMINISTRATION,21,2018-11-05 11:02:51+00:00
16626,request for payment 11206,Request For Payment APPROVED by BUDGET OWNER,2018-11-06 11:59:15+00:00,BUDGET OWNER,22,2018-11-05 11:02:58+00:00
16627,request for payment 11206,Request For Payment REJECTED by SUPERVISOR,2018-11-13 05:15:19+00:00,SUPERVISOR,18,2018-11-06 11:59:15+00:00
16628,request for payment 11206,Request For Payment REJECTED by EMPLOYEE,2018-11-13 11:40:14+00:00,EMPLOYEE,13,2018-11-13 05:15:19+00:00
16629,request for payment 51750,Permit SUBMITTED by EMPLOYEE,2018-10-05 08:31:11+00:00,EMPLOYEE,0,2018-10-05 08:31:11+00:00
16630,request for payment 51750,Permit APPROVED by ADMINISTRATION,2018-10-05 08:31:15+00:00,ADMINISTRATION,24,2018-10-05 08:31:11+00:00
16631,request for payment 51750,Request For Payment SUBMITTED by EMPLOYEE,2018-10-07 12:57:50+00:00,EMPLOYEE,2,2018-10-05 08:31:15+00:00
16632,request for payment 51750,Request For Payment APPROVED by ADMINISTRATION,2018-10-07 12:59:52+00:00,ADMINISTRATION,21,2018-10-07 12:57:50+00:00
16633,request for payment 51750,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-09 08:52:37+00:00,SUPERVISOR,3,2018-10-07 12:59:52+00:00
16634,request for payment 51750,Permit FINAL_APPROVED by SUPERVISOR,2018-10-09 08:55:01+00:00,SUPERVISOR,1,2018-10-09 08:52:37+00:00
16635,request for payment 51750,Request Payment,2018-10-09 09:09:55+00:00,UNDEFINED,6,2018-10-09 08:55:01+00:00
16636,request for payment 51750,Payment Handled,2018-10-11 17:31:08+00:00,UNDEFINED,7,2018-10-09 09:09:55+00:00
16637,request for payment 30419,Permit SUBMITTED by EMPLOYEE,2018-10-05 11:34:04+00:00,EMPLOYEE,0,2018-10-05 11:34:04+00:00
16638,request for payment 30419,Permit APPROVED by ADMINISTRATION,2018-10-05 11:34:07+00:00,ADMINISTRATION,24,2018-10-05 11:34:04+00:00
16639,request for payment 30419,Permit APPROVED by BUDGET OWNER,2018-10-05 14:50:35+00:00,BUDGET OWNER,25,2018-10-05 11:34:07+00:00
16640,request for payment 30419,Permit APPROVED by SUPERVISOR,2018-10-08 14:33:54+00:00,SUPERVISOR,8,2018-10-05 14:50:35+00:00
16641,request for payment 30419,Permit FINAL_APPROVED by DIRECTOR,2018-10-09 10:53:47+00:00,DIRECTOR,9,2018-10-08 14:33:54+00:00
16642,request for payment 30419,Request For Payment SUBMITTED by EMPLOYEE,2018-11-14 15:05:04+00:00,EMPLOYEE,2,2018-10-09 10:53:47+00:00
16643,request for payment 30419,Request For Payment APPROVED by ADMINISTRATION,2018-11-14 15:22:42+00:00,ADMINISTRATION,21,2018-11-14 15:05:04+00:00
16644,request for payment 30419,Request For Payment APPROVED by BUDGET OWNER,2018-11-15 10:18:00+00:00,BUDGET OWNER,22,2018-11-14 15:22:42+00:00
16645,request for payment 30419,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-15 17:04:49+00:00,SUPERVISOR,3,2018-11-15 10:18:00+00:00
16646,request for payment 30419,Request Payment,2018-11-19 16:35:07+00:00,UNDEFINED,6,2018-11-15 17:04:49+00:00
16647,request for payment 30419,Payment Handled,2018-11-22 17:31:34+00:00,UNDEFINED,7,2018-11-19 16:35:07+00:00
16648,request for payment 53271,Permit SUBMITTED by EMPLOYEE,2018-10-05 11:59:19+00:00,EMPLOYEE,0,2018-10-05 11:59:19+00:00
16649,request for payment 53271,Permit APPROVED by ADMINISTRATION,2018-10-05 11:59:32+00:00,ADMINISTRATION,24,2018-10-05 11:59:19+00:00
16650,request for payment 53271,Request For Payment SUBMITTED by EMPLOYEE,2018-10-05 12:21:56+00:00,EMPLOYEE,2,2018-10-05 11:59:32+00:00
16651,request for payment 53271,Request For Payment APPROVED by ADMINISTRATION,2018-10-05 13:55:02+00:00,ADMINISTRATION,21,2018-10-05 12:21:56+00:00
16652,request for payment 53271,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-09 08:53:45+00:00,SUPERVISOR,3,2018-10-05 13:55:02+00:00
16653,request for payment 53271,Permit FINAL_APPROVED by SUPERVISOR,2018-10-09 08:54:02+00:00,SUPERVISOR,1,2018-10-09 08:53:45+00:00
16654,request for payment 53271,Request Payment,2018-10-11 12:07:59+00:00,UNDEFINED,6,2018-10-09 08:54:02+00:00
16655,request for payment 53271,Payment Handled,2018-10-15 17:31:13+00:00,UNDEFINED,7,2018-10-11 12:07:59+00:00
16656,request for payment 52359,Permit SUBMITTED by EMPLOYEE,2018-10-05 18:11:12+00:00,EMPLOYEE,0,2018-10-05 18:11:12+00:00
16657,request for payment 52359,Permit APPROVED by ADMINISTRATION,2018-10-05 18:11:14+00:00,ADMINISTRATION,24,2018-10-05 18:11:12+00:00
16658,request for payment 52359,Permit FINAL_APPROVED by SUPERVISOR,2018-10-08 08:44:13+00:00,SUPERVISOR,1,2018-10-05 18:11:14+00:00
16659,request for payment 52359,Request For Payment SUBMITTED by EMPLOYEE,2018-11-16 06:13:40+00:00,EMPLOYEE,2,2018-10-08 08:44:13+00:00
16660,request for payment 52359,Request For Payment APPROVED by ADMINISTRATION,2018-11-16 06:18:23+00:00,ADMINISTRATION,21,2018-11-16 06:13:40+00:00
16661,request for payment 52359,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 15:44:40+00:00,SUPERVISOR,3,2018-11-16 06:18:23+00:00
16662,request for payment 52359,Request Payment,2018-11-21 10:52:13+00:00,UNDEFINED,6,2018-11-20 15:44:40+00:00
16663,request for payment 52359,Payment Handled,2018-11-22 17:31:34+00:00,UNDEFINED,7,2018-11-21 10:52:13+00:00
16664,request for payment 55739,Permit SUBMITTED by EMPLOYEE,2018-10-08 14:15:32+00:00,EMPLOYEE,0,2018-10-08 14:15:32+00:00
16665,request for payment 55739,Permit APPROVED by ADMINISTRATION,2018-10-08 14:15:34+00:00,ADMINISTRATION,24,2018-10-08 14:15:32+00:00
16666,request for payment 55739,Request For Payment SUBMITTED by EMPLOYEE,2018-10-08 14:18:30+00:00,EMPLOYEE,2,2018-10-08 14:15:34+00:00
16667,request for payment 55739,Request For Payment APPROVED by ADMINISTRATION,2018-10-08 14:21:06+00:00,ADMINISTRATION,21,2018-10-08 14:18:30+00:00
16668,request for payment 55739,Permit APPROVED by SUPERVISOR,2018-10-11 12:12:30+00:00,SUPERVISOR,8,2018-10-08 14:21:06+00:00
16669,request for payment 55739,Request For Payment APPROVED by SUPERVISOR,2018-10-11 13:20:31+00:00,SUPERVISOR,14,2018-10-11 12:12:30+00:00
16670,request for payment 55739,Permit FINAL_APPROVED by DIRECTOR,2018-10-12 14:06:02+00:00,DIRECTOR,9,2018-10-11 13:20:31+00:00
16671,request for payment 55739,Request For Payment FINAL_APPROVED by DIRECTOR,2018-10-12 14:06:02+00:00,DIRECTOR,15,2018-10-12 14:06:02+00:00
16672,request for payment 55739,Request Payment,2018-10-12 15:08:32+00:00,UNDEFINED,6,2018-10-12 14:06:02+00:00
16673,request for payment 55739,Payment Handled,2018-10-15 17:31:13+00:00,UNDEFINED,7,2018-10-12 15:08:32+00:00
16674,request for payment 13249,Permit SUBMITTED by EMPLOYEE,2018-10-08 16:06:14+00:00,EMPLOYEE,0,2018-10-08 16:06:14+00:00
16675,request for payment 13249,Permit APPROVED by ADMINISTRATION,2018-10-08 16:06:17+00:00,ADMINISTRATION,24,2018-10-08 16:06:14+00:00
16676,request for payment 13249,Permit FINAL_APPROVED by SUPERVISOR,2018-10-09 15:56:26+00:00,SUPERVISOR,1,2018-10-08 16:06:17+00:00
16677,request for payment 13249,Request For Payment SUBMITTED by EMPLOYEE,2018-10-12 12:54:00+00:00,EMPLOYEE,2,2018-10-09 15:56:26+00:00
16678,request for payment 13249,Request For Payment REJECTED by ADMINISTRATION,2018-10-12 12:54:02+00:00,ADMINISTRATION,23,2018-10-12 12:54:00+00:00
16679,request for payment 13249,Request For Payment REJECTED by EMPLOYEE,2018-10-22 09:11:43+00:00,EMPLOYEE,13,2018-10-12 12:54:02+00:00
16680,request for payment 13249,Request For Payment SUBMITTED by EMPLOYEE,2018-10-22 09:38:39+00:00,EMPLOYEE,2,2018-10-22 09:11:43+00:00
16681,request for payment 13249,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 09:38:44+00:00,ADMINISTRATION,21,2018-10-22 09:38:39+00:00
16682,request for payment 13249,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-24 08:29:56+00:00,SUPERVISOR,3,2018-10-22 09:38:44+00:00
16683,request for payment 13249,Request Payment,2018-10-29 10:12:05+00:00,UNDEFINED,6,2018-10-24 08:29:56+00:00
16684,request for payment 13249,Payment Handled,2018-11-01 17:31:17+00:00,UNDEFINED,7,2018-10-29 10:12:05+00:00
16685,request for payment 186494,Request For Payment SUBMITTED by EMPLOYEE,2018-10-08 20:38:02+00:00,EMPLOYEE,2,2018-10-08 20:38:02+00:00
16686,request for payment 186494,Request For Payment APPROVED by ADMINISTRATION,2018-10-08 20:38:04+00:00,ADMINISTRATION,21,2018-10-08 20:38:02+00:00
16687,request for payment 186494,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-09 08:47:35+00:00,SUPERVISOR,3,2018-10-08 20:38:04+00:00
16688,request for payment 186494,Request Payment,2018-10-25 17:56:56+00:00,UNDEFINED,6,2018-10-09 08:47:35+00:00
16689,request for payment 186494,Payment Handled,2018-10-29 17:31:16+00:00,UNDEFINED,7,2018-10-25 17:56:56+00:00
16690,request for payment 186499,Request For Payment SUBMITTED by EMPLOYEE,2018-10-08 20:44:09+00:00,EMPLOYEE,2,2018-10-08 20:44:09+00:00
16691,request for payment 186499,Request For Payment APPROVED by ADMINISTRATION,2018-10-08 20:44:15+00:00,ADMINISTRATION,21,2018-10-08 20:44:09+00:00
16692,request for payment 186499,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-09 08:48:26+00:00,SUPERVISOR,3,2018-10-08 20:44:15+00:00
16693,request for payment 186499,Request Payment,2018-10-25 18:10:34+00:00,UNDEFINED,6,2018-10-09 08:48:26+00:00
16694,request for payment 186499,Payment Handled,2018-10-29 17:31:16+00:00,UNDEFINED,7,2018-10-25 18:10:34+00:00
16695,request for payment 27213,Permit SUBMITTED by EMPLOYEE,2018-10-11 13:17:37+00:00,EMPLOYEE,0,2018-10-11 13:17:37+00:00
16696,request for payment 27213,Permit APPROVED by ADMINISTRATION,2018-10-11 13:17:40+00:00,ADMINISTRATION,24,2018-10-11 13:17:37+00:00
16697,request for payment 27213,Request For Payment SUBMITTED by EMPLOYEE,2018-10-11 13:21:23+00:00,EMPLOYEE,2,2018-10-11 13:17:40+00:00
16698,request for payment 27213,Request For Payment APPROVED by ADMINISTRATION,2018-10-11 13:21:56+00:00,ADMINISTRATION,21,2018-10-11 13:21:23+00:00
16699,request for payment 27213,Permit REJECTED by SUPERVISOR,2018-10-15 09:43:01+00:00,SUPERVISOR,19,2018-10-11 13:21:56+00:00
16700,request for payment 27213,Request For Payment REJECTED by SUPERVISOR,2018-10-15 12:53:56+00:00,SUPERVISOR,18,2018-10-15 09:43:01+00:00
16701,request for payment 27213,Permit REJECTED by EMPLOYEE,2018-10-15 13:08:11+00:00,EMPLOYEE,17,2018-10-15 12:53:56+00:00
16702,request for payment 27213,Request For Payment REJECTED by EMPLOYEE,2018-10-15 13:08:41+00:00,EMPLOYEE,13,2018-10-15 13:08:11+00:00
16703,request for payment 27213,Permit SUBMITTED by EMPLOYEE,2018-10-17 21:31:05+00:00,EMPLOYEE,0,2018-10-15 13:08:41+00:00
16704,request for payment 27213,Permit APPROVED by ADMINISTRATION,2018-10-17 21:31:08+00:00,ADMINISTRATION,24,2018-10-17 21:31:05+00:00
16705,request for payment 27213,Request For Payment SUBMITTED by EMPLOYEE,2018-10-17 21:44:22+00:00,EMPLOYEE,2,2018-10-17 21:31:08+00:00
16706,request for payment 27213,Request For Payment APPROVED by ADMINISTRATION,2018-10-17 21:44:28+00:00,ADMINISTRATION,21,2018-10-17 21:44:22+00:00
16707,request for payment 27213,Permit APPROVED by BUDGET OWNER,2018-10-18 08:20:46+00:00,BUDGET OWNER,25,2018-10-17 21:44:28+00:00
16708,request for payment 27213,Request For Payment APPROVED by BUDGET OWNER,2018-10-18 08:52:56+00:00,BUDGET OWNER,22,2018-10-18 08:20:46+00:00
16709,request for payment 27213,Permit FINAL_APPROVED by SUPERVISOR,2018-10-24 03:39:58+00:00,SUPERVISOR,1,2018-10-18 08:52:56+00:00
16710,request for payment 27213,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-24 03:40:55+00:00,SUPERVISOR,3,2018-10-24 03:39:58+00:00
16711,request for payment 27213,Request Payment,2018-10-29 09:31:06+00:00,UNDEFINED,6,2018-10-24 03:40:55+00:00
16712,request for payment 27213,Payment Handled,2018-11-01 17:31:17+00:00,UNDEFINED,7,2018-10-29 09:31:06+00:00
16713,request for payment 27216,Permit SUBMITTED by EMPLOYEE,2018-10-11 13:17:37+00:00,EMPLOYEE,0,2018-10-11 13:17:37+00:00
16714,request for payment 27216,Permit APPROVED by ADMINISTRATION,2018-10-11 13:17:40+00:00,ADMINISTRATION,24,2018-10-11 13:17:37+00:00
16715,request for payment 27216,Request For Payment SUBMITTED by EMPLOYEE,2018-10-11 13:28:13+00:00,EMPLOYEE,2,2018-10-11 13:17:40+00:00
16716,request for payment 27216,Request For Payment REJECTED by ADMINISTRATION,2018-10-11 13:28:16+00:00,ADMINISTRATION,23,2018-10-11 13:28:13+00:00
16717,request for payment 27216,Permit REJECTED by SUPERVISOR,2018-10-15 09:43:01+00:00,SUPERVISOR,19,2018-10-11 13:28:16+00:00
16718,request for payment 27216,Request For Payment REJECTED by EMPLOYEE,2018-10-15 12:52:54+00:00,EMPLOYEE,13,2018-10-15 09:43:01+00:00
16719,request for payment 27216,Permit REJECTED by EMPLOYEE,2018-10-15 13:08:11+00:00,EMPLOYEE,17,2018-10-15 12:52:54+00:00
16720,request for payment 27216,Permit SUBMITTED by EMPLOYEE,2018-10-17 21:31:05+00:00,EMPLOYEE,0,2018-10-15 13:08:11+00:00
16721,request for payment 27216,Permit APPROVED by ADMINISTRATION,2018-10-17 21:31:08+00:00,ADMINISTRATION,24,2018-10-17 21:31:05+00:00
16722,request for payment 27216,Request For Payment SUBMITTED by EMPLOYEE,2018-10-17 21:42:44+00:00,EMPLOYEE,2,2018-10-17 21:31:08+00:00
16723,request for payment 27216,Request For Payment APPROVED by ADMINISTRATION,2018-10-17 21:43:28+00:00,ADMINISTRATION,21,2018-10-17 21:42:44+00:00
16724,request for payment 27216,Permit APPROVED by BUDGET OWNER,2018-10-18 08:20:46+00:00,BUDGET OWNER,25,2018-10-17 21:43:28+00:00
16725,request for payment 27216,Request For Payment APPROVED by BUDGET OWNER,2018-10-18 08:51:51+00:00,BUDGET OWNER,22,2018-10-18 08:20:46+00:00
16726,request for payment 27216,Permit FINAL_APPROVED by SUPERVISOR,2018-10-24 03:39:58+00:00,SUPERVISOR,1,2018-10-18 08:51:51+00:00
16727,request for payment 27216,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-24 03:40:35+00:00,SUPERVISOR,3,2018-10-24 03:39:58+00:00
16728,request for payment 27216,Request Payment,2018-10-29 09:31:18+00:00,UNDEFINED,6,2018-10-24 03:40:35+00:00
16729,request for payment 27216,Payment Handled,2018-11-01 17:31:17+00:00,UNDEFINED,7,2018-10-29 09:31:18+00:00
16730,request for payment 27258,Permit SUBMITTED by EMPLOYEE,2018-10-11 17:13:59+00:00,EMPLOYEE,0,2018-10-11 17:13:59+00:00
16731,request for payment 27258,Permit APPROVED by ADMINISTRATION,2018-10-11 17:17:11+00:00,ADMINISTRATION,24,2018-10-11 17:13:59+00:00
16732,request for payment 27258,Permit FINAL_APPROVED by SUPERVISOR,2018-10-15 11:07:18+00:00,SUPERVISOR,1,2018-10-11 17:17:11+00:00
16733,request for payment 27258,Request For Payment SUBMITTED by EMPLOYEE,2018-10-17 09:59:23+00:00,EMPLOYEE,2,2018-10-15 11:07:18+00:00
16734,request for payment 27258,Request For Payment APPROVED by ADMINISTRATION,2018-10-17 09:59:46+00:00,ADMINISTRATION,21,2018-10-17 09:59:23+00:00
16735,request for payment 27258,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-18 11:24:07+00:00,SUPERVISOR,3,2018-10-17 09:59:46+00:00
16736,request for payment 27258,Request Payment,2018-10-23 08:16:51+00:00,UNDEFINED,6,2018-10-18 11:24:07+00:00
16737,request for payment 27258,Payment Handled,2018-10-25 17:31:43+00:00,UNDEFINED,7,2018-10-23 08:16:51+00:00
16738,request for payment 57756,Permit SUBMITTED by EMPLOYEE,2018-10-11 17:29:55+00:00,EMPLOYEE,0,2018-10-11 17:29:55+00:00
16739,request for payment 57756,Permit APPROVED by ADMINISTRATION,2018-10-11 17:30:08+00:00,ADMINISTRATION,24,2018-10-11 17:29:55+00:00
16740,request for payment 57756,Permit REJECTED by BUDGET OWNER,2018-10-15 13:53:08+00:00,BUDGET OWNER,28,2018-10-11 17:30:08+00:00
16741,request for payment 57756,Permit REJECTED by EMPLOYEE,2018-10-18 09:57:37+00:00,EMPLOYEE,17,2018-10-15 13:53:08+00:00
16742,request for payment 57756,Permit SUBMITTED by EMPLOYEE,2018-10-18 10:30:53+00:00,EMPLOYEE,0,2018-10-18 09:57:37+00:00
16743,request for payment 57756,Permit APPROVED by ADMINISTRATION,2018-10-18 10:30:58+00:00,ADMINISTRATION,24,2018-10-18 10:30:53+00:00
16744,request for payment 57756,Permit APPROVED by BUDGET OWNER,2018-10-24 07:09:10+00:00,BUDGET OWNER,25,2018-10-18 10:30:58+00:00
16745,request for payment 57756,Request For Payment SUBMITTED by EMPLOYEE,2018-10-24 10:54:54+00:00,EMPLOYEE,2,2018-10-24 07:09:10+00:00
16746,request for payment 57756,Request For Payment APPROVED by ADMINISTRATION,2018-10-24 10:55:22+00:00,ADMINISTRATION,21,2018-10-24 10:54:54+00:00
16747,request for payment 57756,Permit FINAL_APPROVED by SUPERVISOR,2018-10-30 07:25:55+00:00,SUPERVISOR,1,2018-10-24 10:55:22+00:00
16748,request for payment 57756,Request For Payment APPROVED by BUDGET OWNER,2018-10-31 11:18:53+00:00,BUDGET OWNER,22,2018-10-30 07:25:55+00:00
16749,request for payment 57756,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-07 05:15:12+00:00,SUPERVISOR,3,2018-10-31 11:18:53+00:00
16750,request for payment 57756,Request Payment,2018-11-09 12:43:40+00:00,UNDEFINED,6,2018-11-07 05:15:12+00:00
16751,request for payment 57756,Payment Handled,2018-11-12 17:30:47+00:00,UNDEFINED,7,2018-11-09 12:43:40+00:00
16752,request for payment 57758,Permit SUBMITTED by EMPLOYEE,2018-10-11 17:29:55+00:00,EMPLOYEE,0,2018-10-11 17:29:55+00:00
16753,request for payment 57758,Permit APPROVED by ADMINISTRATION,2018-10-11 17:30:08+00:00,ADMINISTRATION,24,2018-10-11 17:29:55+00:00
16754,request for payment 57758,Permit REJECTED by BUDGET OWNER,2018-10-15 13:53:08+00:00,BUDGET OWNER,28,2018-10-11 17:30:08+00:00
16755,request for payment 57758,Request For Payment SUBMITTED by EMPLOYEE,2018-10-16 11:18:50+00:00,EMPLOYEE,2,2018-10-15 13:53:08+00:00
16756,request for payment 57758,Request For Payment APPROVED by ADMINISTRATION,2018-10-16 11:19:06+00:00,ADMINISTRATION,21,2018-10-16 11:18:50+00:00
16757,request for payment 57758,Request For Payment APPROVED by BUDGET OWNER,2018-10-17 07:29:56+00:00,BUDGET OWNER,22,2018-10-16 11:19:06+00:00
16758,request for payment 57758,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-18 09:47:46+00:00,SUPERVISOR,3,2018-10-17 07:29:56+00:00
16759,request for payment 57758,Permit REJECTED by EMPLOYEE,2018-10-18 09:57:37+00:00,EMPLOYEE,17,2018-10-18 09:47:46+00:00
16760,request for payment 57758,Permit SUBMITTED by EMPLOYEE,2018-10-18 10:30:53+00:00,EMPLOYEE,0,2018-10-18 09:57:37+00:00
16761,request for payment 57758,Permit APPROVED by ADMINISTRATION,2018-10-18 10:30:58+00:00,ADMINISTRATION,24,2018-10-18 10:30:53+00:00
16762,request for payment 57758,Request Payment,2018-10-19 20:12:24+00:00,UNDEFINED,6,2018-10-18 10:30:58+00:00
16763,request for payment 57758,Permit APPROVED by BUDGET OWNER,2018-10-24 07:09:10+00:00,BUDGET OWNER,25,2018-10-19 20:12:24+00:00
16764,request for payment 57758,Payment Handled,2018-10-25 17:31:43+00:00,UNDEFINED,7,2018-10-24 07:09:10+00:00
16765,request for payment 57758,Permit FINAL_APPROVED by SUPERVISOR,2018-10-30 07:25:55+00:00,SUPERVISOR,1,2018-10-25 17:31:43+00:00
16766,request for payment 58252,Permit SUBMITTED by EMPLOYEE,2018-10-12 14:49:43+00:00,EMPLOYEE,0,2018-10-12 14:49:43+00:00
16767,request for payment 58252,Permit APPROVED by ADMINISTRATION,2018-10-12 14:50:02+00:00,ADMINISTRATION,24,2018-10-12 14:49:43+00:00
16768,request for payment 58252,Permit APPROVED by BUDGET OWNER,2018-10-17 08:34:15+00:00,BUDGET OWNER,25,2018-10-12 14:50:02+00:00
16769,request for payment 58252,Permit FINAL_APPROVED by SUPERVISOR,2018-10-18 09:49:33+00:00,SUPERVISOR,1,2018-10-17 08:34:15+00:00
16770,request for payment 58252,Request For Payment SUBMITTED by EMPLOYEE,2018-11-07 08:11:54+00:00,EMPLOYEE,2,2018-10-18 09:49:33+00:00
16771,request for payment 58252,Request For Payment REJECTED by ADMINISTRATION,2018-11-07 09:26:45+00:00,ADMINISTRATION,23,2018-11-07 08:11:54+00:00
16772,request for payment 58252,Request For Payment REJECTED by EMPLOYEE,2018-11-07 11:10:58+00:00,EMPLOYEE,13,2018-11-07 09:26:45+00:00
16773,request for payment 58253,Permit SUBMITTED by EMPLOYEE,2018-10-12 14:49:43+00:00,EMPLOYEE,0,2018-10-12 14:49:43+00:00
16774,request for payment 58253,Permit APPROVED by ADMINISTRATION,2018-10-12 14:50:02+00:00,ADMINISTRATION,24,2018-10-12 14:49:43+00:00
16775,request for payment 58253,Permit APPROVED by BUDGET OWNER,2018-10-17 08:34:15+00:00,BUDGET OWNER,25,2018-10-12 14:50:02+00:00
16776,request for payment 58253,Permit FINAL_APPROVED by SUPERVISOR,2018-10-18 09:49:33+00:00,SUPERVISOR,1,2018-10-17 08:34:15+00:00
16777,request for payment 58253,Request For Payment SUBMITTED by EMPLOYEE,2018-11-07 10:35:44+00:00,EMPLOYEE,2,2018-10-18 09:49:33+00:00
16778,request for payment 58253,Request For Payment APPROVED by ADMINISTRATION,2018-11-07 11:04:08+00:00,ADMINISTRATION,21,2018-11-07 10:35:44+00:00
16779,request for payment 58253,Request For Payment APPROVED by BUDGET OWNER,2018-11-07 11:10:21+00:00,BUDGET OWNER,22,2018-11-07 11:04:08+00:00
16780,request for payment 58253,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-08 10:10:46+00:00,SUPERVISOR,3,2018-11-07 11:10:21+00:00
16781,request for payment 58253,Request Payment,2018-11-13 10:07:48+00:00,UNDEFINED,6,2018-11-08 10:10:46+00:00
16782,request for payment 58253,Payment Handled,2018-11-15 17:31:20+00:00,UNDEFINED,7,2018-11-13 10:07:48+00:00
16783,request for payment 186301,Request For Payment SUBMITTED by EMPLOYEE,2018-10-14 21:17:11+00:00,EMPLOYEE,2,2018-10-14 21:17:11+00:00
16784,request for payment 186301,Request For Payment APPROVED by ADMINISTRATION,2018-10-14 21:17:18+00:00,ADMINISTRATION,21,2018-10-14 21:17:11+00:00
16785,request for payment 186301,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-17 11:38:37+00:00,SUPERVISOR,3,2018-10-14 21:17:18+00:00
16786,request for payment 186301,Request Payment,2018-10-17 13:57:40+00:00,UNDEFINED,6,2018-10-17 11:38:37+00:00
16787,request for payment 186301,Payment Handled,2018-10-18 17:31:18+00:00,UNDEFINED,7,2018-10-17 13:57:40+00:00
16788,request for payment 58298,Permit SUBMITTED by EMPLOYEE,2018-10-15 09:57:54+00:00,EMPLOYEE,0,2018-10-15 09:57:54+00:00
16789,request for payment 58298,Permit APPROVED by ADMINISTRATION,2018-10-15 09:57:57+00:00,ADMINISTRATION,24,2018-10-15 09:57:54+00:00
16790,request for payment 58298,Permit APPROVED by BUDGET OWNER,2018-10-15 13:40:23+00:00,BUDGET OWNER,25,2018-10-15 09:57:57+00:00
16791,request for payment 58298,Permit APPROVED by SUPERVISOR,2018-10-22 05:15:27+00:00,SUPERVISOR,8,2018-10-15 13:40:23+00:00
16792,request for payment 58298,Permit FINAL_APPROVED by DIRECTOR,2018-10-22 10:47:18+00:00,DIRECTOR,9,2018-10-22 05:15:27+00:00
16793,request for payment 58298,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 10:33:59+00:00,EMPLOYEE,2,2018-10-22 10:47:18+00:00
16794,request for payment 58298,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 10:34:16+00:00,ADMINISTRATION,21,2018-11-19 10:33:59+00:00
16795,request for payment 58298,Request For Payment APPROVED by BUDGET OWNER,2018-11-19 11:48:59+00:00,BUDGET OWNER,22,2018-11-19 10:34:16+00:00
